product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance
72,1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,BQ009-W1 / L1026,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,approved,Y,1,https://sc04.alicdn.com/kf/S1c33c649e3534938b4fc0a194fd89bb4W.jpg,320,320,0.82,0.485,0.3977,0.2462,LOW_RESOLUTION,72
73,1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,BQ009-O1 / L1026,Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,approved,Y,1,https://sc04.alicdn.com/kf/S68260bff4c524dcb9fb9c2ba2a4d9c14q.jpg,320,320,0.7575,0.6825,0.517,0.294,LOW_RESOLUTION,94
74,1601939625569,AAG0jmk4AOWGex-cDVm7jNGC,BQ008-W1 / L1009,Wholesale Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1009,approved,Y,1,https://sc04.alicdn.com/kf/Sd6a47837a676469c8c08df0094925a38r.jpg,320,320,0.8225,0.465,0.3825,0.2285,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,72
75,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,1,https://sc04.alicdn.com/kf/S9ca25df2f70e45e4b79608f390cf9d63C.jpg,320,320,0.78,0.6825,0.5323,0.3496,LOW_RESOLUTION,93
76,1601939628529,AAHZjmk4AOWGex-cDVm7jOYS,BQ008-R1 / L1009,Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1009,approved,Y,1,https://sc04.alicdn.com/kf/S5c84eb5fb507491fb5c7cff9fe3d29f33.jpg,320,320,0.6575,0.68,0.4471,0.1855,LOW_RESOLUTION,94
77,1601939711161,AAFcjmk4AOWGex-cDVm7iiNa,BQ007-R1 / L0017,Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers for Travel Commuting and Daily Wear Model L0017,approved,Y,1,https://sc04.alicdn.com/kf/S21c13812797a4937bc2e09f245728757O.jpg,320,320,0.82,0.4325,0.3547,0.2215,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,75
78,1601939585913,AAG3jmk4AOWGex-cDVm7jDya,BQ007-W1 / L0017,Wholesale Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers Factory Supply Model L0017,approved,Y,1,https://sc04.alicdn.com/kf/Sbbd44861e28d4389aa80d96fb773a633M.jpg,320,320,0.82,0.4225,0.3464,0.2326,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,66
79,1601939660427,AAEjjmk4AOWGex-cDVm7jVlo,BQ006-W1 / M8811,Wholesale Breathable Knit Lace-Up Walking Shoes Lightweight Chunky EVA Sole Casual Sneakers Factory Supply Model M8811,approved,Y,1,https://sc04.alicdn.com/kf/Sde6d479adaa04057be6ece73e8587fdcV.jpg,320,320,0.82,0.42,0.3444,0.1919,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,70
80,1601939701201,AAEOjmk4AOWGex-cDVm7jfoy,BQ007-O1 / L0017,Custom Logo Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers OEM ODM Private Label Model L0017,approved,Y,1,https://sc04.alicdn.com/kf/Sbd763c79b11941d89e5c1c841f84ca41W.jpg,320,320,0.8225,0.42,0.3454,0.2249,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,51
81,1601939655430,AAETjmk4AOWGex-cDVm7jUzl,BQ006-R1 / M8811,Breathable Knit Lace-Up Walking Shoes Chunky EVA Sole Sneakers for Daily Walking and Seasonal Collections Model M8811,approved,Y,1,https://sc04.alicdn.com/kf/Sa4eba7356a9543a78cb76cba875bedb97.jpg,320,320,0.8125,0.4325,0.3514,0.1428,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,69
82,1601939735063,AAHYjmk4AOWGex-cDVm7ioX0,BQ006-O1 / M8811,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight Chunky EVA Sole Casual Sneakers OEM ODM Private Label Model M8811,approved,Y,1,https://sc04.alicdn.com/kf/Sa59bdad18b75431f8b14fc31c4544466m.jpg,320,320,0.8225,0.405,0.3331,0.2162,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,63
83,1601939599850,AAFgjmk4AOWGex-cDVm7jHYJ,BQ005-W1 / A503,Wholesale Summer Hollow Knit Lace-Up Walking Shoes Breathable Lightweight Casual Sneakers EVA Sole Factory Supply Model A503,approved,Y,1,https://sc04.alicdn.com/kf/Sf754005cb34340c988c7899ff01609c3z.jpg,320,320,0.82,0.48,0.3936,0.2577,LOW_RESOLUTION,74
84,1601939712176,AAFhjmk4AOWGex-cDVm7ii9T,BQ005-R1 / A503,Summer Hollow Knit Lace-Up Walking Shoes Breathable Lightweight Casual Sneakers EVA Sole for Daily Walking Model A503,approved,Y,1,https://sc04.alicdn.com/kf/S872a2b969b664ae3b8ae28a932f422fbx.jpg,320,320,0.82,0.4575,0.3751,0.252,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,73
85,1601939626612,AAHVjmk4AOWGex-cDVm7jN2X,BQ004-W1 / A502,Wholesale Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole Factory Supply Model A502,approved,Y,1,https://sc04.alicdn.com/kf/Sa96b25bc672943f1889c8185237db57eu.jpg,320,320,0.82,0.4425,0.3629,0.1852,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,58
86,1601939631570,AAH8jmk4AOWGex-cDVm7jOox,BQ005-O1 / A503,Custom Logo Summer Hollow Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole OEM ODM Private Label Model A503,approved,Y,1,https://sc04.alicdn.com/kf/S4be83b9fa2784915bdd406a820ac56c69.jpg,320,320,0.8175,0.48,0.3924,0.2236,LOW_RESOLUTION,57
87,1601939700200,AAHrjmk4AOWGex-cDVm7jf4L,BQ004-O1 / A502,Custom Logo Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole OEM ODM Private Label Model A502,approved,Y,1,https://sc04.alicdn.com/kf/S04320ccc849740508b7555defa7d0243P.jpg,320,320,0.82,0.6325,0.5187,0.2515,LOW_RESOLUTION,83
88,1601939738037,AAE_jmk4AOWGex-cDVm7iopW,BQ004-R1 / A502,Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole for Travel Commuting and Daily Wear Model A502,approved,Y,1,https://sc04.alicdn.com/kf/S6320cbc4c82c4db48e7e6024e94fe150J.jpg,320,320,0.8175,0.455,0.372,0.2227,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,65
89,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,1,https://sc04.alicdn.com/kf/Sd2137650fefd4258bdf0ce49a19c5b64g.jpg,320,320,0.82,0.2925,0.2399,0.1801,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,66
90,1601939585904,AAGwjmk4AOWGex-cDVm7jDyT,BQ003-W1 / R1218,Wholesale Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers Factory Supply Model R1218,approved,Y,1,https://sc04.alicdn.com/kf/S065fbe5f36664b41a40a6ed7ce5badbaI.jpg,320,320,0.82,0.405,0.3321,0.2126,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,58
91,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,1,https://sc04.alicdn.com/kf/Sf53a9368bdd44170984ca2eb9adf6cbe6.jpg,320,320,0.815,0.6675,0.544,0.2662,LOW_RESOLUTION,104
92,1601939654418,AAETjmk4AOWGex-cDVm7jUDx,BQ002-W1 / BQ002,Wholesale Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole Factory Supply Model BQ002,approved,Y,1,https://sc04.alicdn.com/kf/S946b13a88ec64d499ad7471fca196998d.jpg,320,320,0.82,0.435,0.3567,0.1958,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,74
93,1601939614689,AAGPjmk4AOWGex-cDVm7jKwC,BQ002-R1 / BQ002,Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole for Travel Commuting and Daily Walking Model BQ002,approved,Y,1,https://sc04.alicdn.com/kf/Sd6a1a4a8d946438883e234df5c752570j.jpg,320,320,0.82,0.54,0.4428,0.2785,LOW_RESOLUTION,80
94,1601939635505,AAGtjmk4AOWGex-cDVm7jPrS,BQ002-O1 / BQ002,Custom Logo Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole OEM ODM Private Label Footwear Supplier Model BQ002,approved,Y,1,https://sc04.alicdn.com/kf/S13d76f3ab5ff4172851a85f7b8b8a308W.jpg,320,320,0.8225,0.6475,0.5326,0.3093,LOW_RESOLUTION,80
95,1601939707196,AAHQjmk4AOWGex-cDVm7ihLf,BQ001-W1 / BQ001,Wholesale Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole Factory Supply Model BQ001,approved,Y,1,https://sc04.alicdn.com/kf/Sfca2b4e3429342a1988c0b31f155d2a8a.jpg,320,320,0.82,0.365,0.2993,0.1628,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,61
96,1601939727104,AAEmjmk4AOWGex-cDVm7imTj,BQ001-R1 / BQ001,Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole for Travel Commuting and Daily Walking Model BQ001,approved,Y,1,https://sc04.alicdn.com/kf/S89f57d0183e54b7bb9ba641e5abe4e6fD.jpg,320,320,0.8225,0.5575,0.4585,0.2904,LOW_RESOLUTION,81
97,1601939572948,AAEnjmk4AOWGex-cDVm7jA83,BQ001-O1 / BQ001,Custom Logo Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole OEM ODM Private Label Model BQ001,approved,Y,1,https://sc04.alicdn.com/kf/Se3045625078c449b82bf9f0f6836e73el.jpg,320,320,0.7175,0.6825,0.4897,0.2511,LOW_RESOLUTION,91
98,10000044021584,AAEWjmk4AOWGexecDTURlFCz,BQ-016,2026 New Kids Slip-On Walking Shoes 201 Solid Mesh Lining Spring Autumn Breathable Lightweight Chunky Sole Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/H06159c979e004d89af13a2e613331181k.jpg,320,320,0.74,0.465,0.3441,0.2187,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,75
99,10000047216427,AAEcjmk4AOWGexecDTURxRDI,BQ051 / K6689,Wholesale Model K6689 Breathable Light Weight Knit Slip-On Walking Shoes Rubber Sole Casual Sneakers EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/S55becab4efa34e03b2041e7918b82e210.jpg,320,320,0.905,0.7,0.6335,0.6291,LOW_RESOLUTION,99
100,10000043991998,AAFXjmk4AOWGexecDTURl-Rd,BQ-022,2026 New Striped Knit Slip-On Walking Shoes Ribbed Upper Breathable Chunky Sole Sneakers Spring Autumn Mesh Lining OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/H6427585a58b842159b90747cc640b7567.jpg,320,320,0.74,0.48,0.3552,0.2194,LOW_RESOLUTION,75
101,1601924732369,AAG5jmk4AOWGex-cDVm6oZIy,BQ038 / M889,Wholesale Knit Lace-Up Chunky Sole Walking Shoes EVA Cushion Casual Sneakers with Mesh Lining and Fleece Option,approved,Y,1,https://sc04.alicdn.com/kf/Hf3c4ad50bb994e948b1c39fe518a7290l.jpg,320,320,0.745,0.4325,0.3222,0.2044,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,59
102,1601924347721,AAHVjmk4AOWGex-cDVm6p7Cq,BQ037 / H7116,Wholesale Knit Lace-Up Casual Shoes with Mesh Lining Rubber Toe Cap EVA Midsole & Outsole Fleece Option-Walking Sneakers,approved,Y,1,https://sc04.alicdn.com/kf/Hea297c1a27954f1196207b58a86beef8s.jpg,320,320,0.95,0.87,0.8265,0.825,LOW_RESOLUTION,92
103,1601825160204,AAG2jmk4AOWGex-cDVm0vjvv,BQ-010,Wholesale Stretch Fabric Breathable Mesh Lining Low Top Lace-Up Walking Sneakers R1601 Toe Cap Lightweight Casual OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Hf29e6087ab4b4d379c6b3cd06deb12a4B.jpg,320,320,0.835,0.4125,0.3444,0.2274,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,70
104,1601839073314,AAGpjmk4AOWGex-cDVm1io_B,BQ020 / A218,Wholesale Spring Summer Breathable Mesh Solid Color Hollow Knit Elastic Lace Slip-On Walking Shoes A218 Lightweight Casual,approved,Y,1,https://sc04.alicdn.com/kf/S24fc54fc8d7d405b8130ad3b39812ff68.jpg,320,320,0.74,0.4275,0.3164,0.1935,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,68
105,1601825021825,AAF4jmk4AOWGex-cDVm0sBhi,BQ-008,Wholesale Solid Spring Summer Breathable Mesh Athletic Walking Shoes L1009 Stretch Fabric Upper Thick Sole Lightweight Cushion,approved,Y,1,https://sc04.alicdn.com/kf/H83af11b09a1e48dda466d26962f966f7s.jpg,240,320,0.95,0.38,0.361,0.2199,P0_LOW_HERO_OCCUPANCY|NON_SQUARE|LOW_RESOLUTION,53
106,10000047196608,AAE0jmk4AOWGexecDTURxM4j,BQ050 / A828,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S7f7c52078e2e41c3a888a75e9dd658988.jpg,320,320,0.7025,0.5125,0.36,0.2132,LOW_RESOLUTION,60
107,10000047127570,AAHyjmk4AOWGexecDTURx7vx,BQ041 / 202,Wholesale Model BQ041/202 Kids Knit Slip-On Walking Shoes Casual Sneakers EU 31-40 OEM ODM Made in China,approved,Y,1,https://sc04.alicdn.com/kf/Sa242682d5f454c2aaa9742cd1db3e03cY.jpg,320,320,0.88,0.6175,0.5434,0.208,LOW_RESOLUTION,107
108,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,1,https://sc04.alicdn.com/kf/H0d561d1c2bca4f9eb2ce69e9ea8a347eb.jpg,320,320,0.7375,0.4075,0.3005,0.18,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,61
109,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S1e32ef9d6c2d4a1c8eebe11dddd5987fl.png,320,320,0.84,0.6325,0.5313,0.2839,LOW_RESOLUTION,79
110,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sd8b91d9d23da4c1f9bbf1de834915838l.jpg,320,320,0.7425,0.4075,0.3026,0.1841,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,66
111,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,1,https://sc04.alicdn.com/kf/H19cb6d0461b04bde8f7f60ef6327c775b.jpg,320,320,0.95,0.5125,0.4869,0.291,LOW_RESOLUTION,83
112,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,1,https://sc04.alicdn.com/kf/H411571dab29041a5bb0cf765e10949e18.jpg,320,320,0.7425,0.3275,0.2432,0.1603,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,64
113,11000037600317,AAHjjmk4AOWGexScDSxl02ve,BQ034 / T5505,Wholesale Knit Slip-On Walking Shoes Breathable Mesh Lining Solid Lightweight EVA Sole Casual Shoes for Spring Autumn Men Women,approved,Y,1,https://sc04.alicdn.com/kf/S3a52a8631179437692f805bdefa3b167F.jpg,320,320,0.595,0.84,0.4998,0.244,LOW_RESOLUTION,95
114,10000043725883,AAG1jmk4AOWGexecDTURi9PY,BQ-011,Wholesale Men Knit Slip-On Walking Shoes Lightweight Breathable Anti-Slip Spring/Autumn Mesh Lining Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S3d38c76ce194482784cf2a07689ff9edE.jpg,320,320,0.79,0.9175,0.7248,0.1357,LOW_RESOLUTION,106
115,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,1,https://sc04.alicdn.com/kf/Sf105e67cde4c4a1990dd639442eb5d55w.jpg,320,320,0.8475,0.7725,0.6547,0.6546,LOW_RESOLUTION,105
116,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/S1905787b5c5b40a994ccb0f3036825eb6.jpg,320,320,0.9525,0.8275,0.7882,0.7815,LOW_RESOLUTION,100
117,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sd6a3d1c80bd440bbb5a814d29fe4a750r.jpg,320,320,1.0,1.0,1.0,0.9703,LOW_RESOLUTION,133
118,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,1,https://sc04.alicdn.com/kf/Hea345f09c7b2434583c9f1ba36a8fe52j.jpg,320,320,0.9,0.715,0.6435,0.611,LOW_RESOLUTION,107
119,1601924345456,AAG3jmk4AOWGex-cDVm6p6mT,BQ033 / T5503,Wholesale Breathable Knit Lace-Up Casual Walking Shoes Lightweight Spring Autumn Summer Sneakers for Men and Women,approved,Y,1,https://sc04.alicdn.com/kf/Ha2a792ddd4bc4f1abe29114b7bfb383d5.jpg,320,320,0.5975,0.765,0.4571,0.2418,LOW_RESOLUTION,100
120,10000047221334,AAEmjmk4AOWGexecDTURxS21,BQ044 / 811,Wholesale Model 811 Breathable Light Weight Knit Lace-Up Casual Walking Shoes Rubber-Plastic Sole EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/S1d01db01b248473fb28599524b361aebo.jpg,320,320,0.95,0.7875,0.7481,0.3985,LOW_RESOLUTION,99
121,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sd80709b3f6244fea9417ae1480c33a4dA.jpg,320,320,0.74,0.46,0.3404,0.2163,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,64
122,1601924755368,AAEojmk4AOWGex-cDVm6oehL,BQ039 / 155,Wholesale High Top Round Toe Knit Sock Sneakers Slip-On Foamed Midsole Segmented Sole Casual Shoes for Men and Women,approved,Y,1,https://sc04.alicdn.com/kf/H3eea2cd6abe1406f909c1786705aed511.jpg,320,320,0.685,0.8175,0.56,0.2415,LOW_RESOLUTION,88
123,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S26fbe73b25f64bcca29fd408b33f9069k.jpg,320,320,0.8175,0.36,0.2943,0.1953,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,65
124,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Ha19e109c3cdf4ea591c4f459142fdca4C.jpg,320,320,0.665,0.565,0.3757,0.2004,LOW_RESOLUTION,67
125,10000046439033,AAEHjmk4AOWGexecDTURsT2a,BQ031 / ZX2116,Wholesale Breathable Comfort Spring/Autumn Mesh Wide Toe Box Knit Lace-Up Walking Shoes ZX2116 Large Size EU 38-47 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/A33b40eec8df7420e9dab1c6d237a94792.jpg,320,320,0.9225,0.5575,0.5143,0.3112,LOW_RESOLUTION,64
126,10000046653813,AAHXjmk4AOWGexecDTURvIaW,BQ032 / ZX2212,Wholesale Light Weight Breathable Regular Fit Knit Lace-Up Casual Walking Shoes ZX2212 Spring Autumn Large Size EU 38-47 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/A05134d6d3a284d80b4a77c0a1ff45131h.jpg,320,320,0.88,0.6175,0.5434,0.208,LOW_RESOLUTION,107
127,1601814931739,AAENjmk4AOWGex-cDVmzGi74,BQ006 / M8811,Wholesale Summer Autumn Breathable Anti-Slip Knit Lace-Up Walking Shoes M8811 Thick EVA Sole Lightweight Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/H2dde7189fee14178ac931474c7ce48a7x.jpg,320,320,0.8425,0.42,0.3538,0.2056,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,61
128,10000043763325,AAEGjmk4AOWGexecDTURiGGe,BQ-013,2026 New Soft Knit Slip-On Walking Shoes Lightweight Breathable Mesh Spring/Autumn Anti-Slip Solid Color Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sc630de05a00f4164bdc665b7b5146524X.jpg,320,320,1.0,0.915,0.915,0.2894,LOW_RESOLUTION,97
129,10000047220568,AAEfjmk4AOWGexecDTURxSC7,BQ049 / A230,Wholesale Model A230 Knit Lace-Up Breathable Walking Shoes Lightweight Plastic Outsole Casual Sneakers for Men and Women,approved,Y,1,https://sc04.alicdn.com/kf/S495a4e1009de40fda71bea7461784713L.jpg,320,320,0.87,0.87,0.7569,0.7548,LOW_RESOLUTION,123
130,10000043732626,AAFkjmk4AOWGexecDTURi-lx,BQ-014,2026 New Slip-On Knit Walking Shoes A507 Stretch Fabric Breathable Mesh Solid Spring Chunky EVA Sole Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Se86e0b934bc24b9a9124c9dc1c195358C.jpg,320,320,1.0,0.915,0.915,0.3788,LOW_RESOLUTION,109
131,10000044007878,AAFejmk4AOWGexecDTURlCYl,BQ-018,2026 New Breathable Mesh Knit Walking Shoes Elastic Lace Chunky Cloud Sole Lavender Sneakers OEM ODM Spring Autumn,approved,Y,1,https://sc04.alicdn.com/kf/S98b255a7713d46688ef21faac42aabbcZ.jpg,320,320,0.71,0.8425,0.5982,0.1273,LOW_RESOLUTION,85
132,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/He5e0ada80f534c2ba5be895ea3c33414A.jpg,320,320,0.8025,0.445,0.3571,0.2431,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,98
133,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/S0563778f83aa4e219e04f2b885d808f99.jpg,320,320,0.955,0.7525,0.7186,0.7053,LOW_RESOLUTION,120
134,10000047201716,AAF0jmk4AOWGexecDTURxNpX,BQ052 / 9212,Wholesale Model 9212 Breathable Light Weight Knit Lace-Up Bubble Sole Casual Walking Shoes Regular Fit EU 38-47 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S0bdef6d3a1734185b498fdd676c50c48A.jpg,320,320,0.87,0.87,0.7569,0.7357,LOW_RESOLUTION,100
135,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S6b34d10e5b974ee2a757bd22e71ed789X.jpg,320,320,0.7425,0.475,0.3527,0.1967,P0_LOW_HERO_OCCUPANCY|LOW_RESOLUTION,57
136,10000043744505,AAE8jmk4AOWGexecDTURiBsa,BQ-012,Wholesale Breathable Knit Chunky Walking Shoes M8506 Lightweight Cushion Midsole Mesh Solid Spring Autumn Casual Sneakers OEM,approved,Y,1,https://sc04.alicdn.com/kf/S4480d53001594804a04cabbb1cdaa6525.jpg,320,320,1.0,0.915,0.915,0.3545,LOW_RESOLUTION,99
137,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/Sd20be6997a5e483f818ce3fdab5c24ef1.jpg,320,320,0.955,0.955,0.912,0.8114,LOW_RESOLUTION,117
138,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,1,https://sc04.alicdn.com/kf/S6148477e712d4959a895b241d5fee8eck.jpg,320,320,0.8475,0.6525,0.553,0.4464,LOW_RESOLUTION,79
139,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/Sed15c41bf71d44179086d619e68d452dS.jpg,320,320,0.905,0.7,0.6335,0.6334,LOW_RESOLUTION,96
140,10000047356491,AAEnjmk4AOWGexecDTURwz2o,BQ061 / AA811,Wholesale Model AA811 Breathable Knit Lace-Up Walking Shoes Lightweight Cushion Sole Casual Sneakers EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/Sb5e647fdb79d4a75a5d133f8a77191581.jpg,320,320,0.8525,0.85,0.7246,0.7224,LOW_RESOLUTION,103
