code,variant,role,filename,source,staged
BQ003,O1,main_3,bq003o1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\800X800主图\5M4A4191.JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003o1m3.jpg
BQ003,O1,main_4,bq003o1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\800X800主图\5M4A4192.JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003o1m4.jpg
BQ003,O1,main_5,bq003o1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\800X800主图\5M4A4193.JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003o1m5.jpg
BQ003,O1,main_6,bq003o1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\800X800主图\5M4A4194.JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003o1m6.jpg
BQ003,shared,detail_1,bq003d1.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ003_R1218\02_详情页_修复2026-08-23\01_overview.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003d1.png
BQ003,shared,detail_2,bq003d2.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ003_R1218\02_详情页_修复2026-08-23\02_upper_toe.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003d2.png
BQ003,shared,detail_3,bq003d3.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ003_R1218\02_详情页_修复2026-08-23\03_outsole.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003d3.png
BQ003,shared,detail_4,bq003d4.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ003_R1218\02_详情页_修复2026-08-23\04_size.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003d4.png
BQ003,shared,detail_5,bq003d5.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ003_R1218\02_详情页_修复2026-08-23\05_colors.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003d5.png
BQ003,shared,detail_6,bq003d6.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ003_R1218\02_详情页_修复2026-08-23\06_oem.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003d6.png
BQ003,shared,sku_color_1,bq003c1.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\透明图\5M4A4178.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003c1.png
BQ003,shared,sku_color_2,bq003c2.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\透明图\5M4A4181.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003c2.png
BQ003,shared,sku_color_3,bq003c3.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\透明图\5M4A4184.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003c3.png
BQ003,shared,sku_color_4,bq003c4.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\透明图\5M4A4187.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003c4.png
BQ003,shared,sku_color_5,bq003c5.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ003_R1218_贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\贝强鞋业2026夏季R1218镂空包头板鞋35-45批55元\透明图\5M4A4190.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq003c5.png
BQ004,W1,main_1,bq004w1m1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (13).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004w1m1.jpg
BQ004,W1,main_2,bq004w1m2.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (14).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004w1m2.jpg
BQ004,W1,main_3,bq004w1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (15).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004w1m3.jpg
BQ004,W1,main_4,bq004w1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (16).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004w1m4.jpg
BQ004,W1,main_5,bq004w1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (17).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004w1m5.jpg
BQ004,W1,main_6,bq004w1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (18).JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004w1m6.jpg
BQ004,R1,main_1,bq004r1m1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (19).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004r1m1.jpg
BQ004,R1,main_2,bq004r1m2.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (20).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004r1m2.jpg
BQ004,R1,main_3,bq004r1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (21).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004r1m3.jpg
BQ004,R1,main_4,bq004r1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (22).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004r1m4.jpg
BQ004,R1,main_5,bq004r1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (23).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004r1m5.jpg
BQ004,R1,main_6,bq004r1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (24).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004r1m6.jpg
BQ004,O1,main_1,bq004o1m1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (25).JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004o1m1.jpg
BQ004,O1,main_2,bq004o1m2.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (26).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004o1m2.jpg
BQ004,O1,main_3,bq004o1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (27).jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004o1m3.jpg
BQ004,O1,main_4,bq004o1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (28).JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004o1m4.jpg
BQ004,O1,main_5,bq004o1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (29).JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004o1m5.jpg
BQ004,O1,main_6,bq004o1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\800X800主图\主图 (30).JPG,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004o1m6.jpg
BQ004,shared,detail_1,bq004d1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ004_A502\02_详情页\01_size.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004d1.jpg
BQ004,shared,detail_2,bq004d2.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ004_A502\02_详情页\01_size_safe.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004d2.png
BQ004,shared,detail_3,bq004d3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ004_A502\02_详情页\02_scene.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004d3.jpg
BQ004,shared,detail_4,bq004d4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ004_A502\02_详情页\03_detail.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004d4.jpg
BQ004,shared,detail_5,bq004d5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ004_A502\02_详情页\04_colors.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004d5.jpg
BQ004,shared,detail_6,bq004d6.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ004_A502\02_详情页\06_private_label.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004d6.png
BQ004,shared,sku_color_1,bq004c1.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\透明图\01 (5).png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004c1.png
BQ004,shared,sku_color_2,bq004c2.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\透明图\01 (6).png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004c2.png
BQ004,shared,sku_color_3,bq004c3.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\透明图\01 (7).png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004c3.png
BQ004,shared,sku_color_4,bq004c4.png,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ004_A502_贝强鞋业A502新款35-45批55元\贝强鞋业A502新款35-45批55元\透明图\01 (8).png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq004c4.png
BQ005,W1,main_1,bq005w1m1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\10.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005w1m1.jpg
BQ005,W1,main_2,bq005w1m2.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\11.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005w1m2.jpg
BQ005,W1,main_3,bq005w1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\12.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005w1m3.jpg
BQ005,W1,main_4,bq005w1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\13.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005w1m4.jpg
BQ005,W1,main_5,bq005w1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\14.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005w1m5.jpg
BQ005,W1,main_6,bq005w1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\15.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005w1m6.jpg
BQ005,R1,main_1,bq005r1m1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\16.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005r1m1.jpg
BQ005,R1,main_2,bq005r1m2.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\17.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005r1m2.jpg
BQ005,R1,main_3,bq005r1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\18.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005r1m3.jpg
BQ005,R1,main_4,bq005r1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\19.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005r1m4.jpg
BQ005,R1,main_5,bq005r1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\20.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005r1m5.jpg
BQ005,R1,main_6,bq005r1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\21.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005r1m6.jpg
BQ005,O1,main_1,bq005o1m1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\22.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005o1m1.jpg
BQ005,O1,main_2,bq005o1m2.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\23.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005o1m2.jpg
BQ005,O1,main_3,bq005o1m3.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\24.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005o1m3.jpg
BQ005,O1,main_4,bq005o1m4.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\25.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005o1m4.jpg
BQ005,O1,main_5,bq005o1m5.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\26.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005o1m5.jpg
BQ005,O1,main_6,bq005o1m6.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\01_原始数据包\已整理_BQ005_A503_贝强鞋业A503夏季镂空男女鞋35-45批55元\贝强鞋业A503夏季镂空男女鞋35-45批55元\主图-1\27.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005o1m6.jpg
BQ005,shared,detail_1,bq005d1.jpg,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ005_A503\02_详情页\01_size.jpg,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005d1.jpg
BQ005,shared,detail_2,bq005d2.png,C:\Users\spq\Desktop\贝强\01_产品资产\02_可发布素材\00_最终上传\BQ005_A503\02_详情页\01_size_safe.png,C:\Users\spq\Desktop\贝强\02_Alibaba运营\05_扩品工程\多链接引流_2026-08-28\全量三链接_2026-08-28\待上传图片\批次01_BQ001-BQ005\01_上传文件\bq005d2.png
