product_id,model,title,image_no,url,status,reason,cache,metrics
1601939747001,,Knit Slip-On Walking Shoes Toe Cap Casual Sneakers with Lace Detail for Autumn Winter Walking and Casual Wear Model R1811,1,https://sc04.alicdn.com/kf/S54cef79e68514417b1772f21059bbd87J.jpg,REVIEW,主体占画布偏小(0.32)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\4366789dad9821e3bfab0e27d56f86ffd791ec28.jpg,border_var=11.0;occupancy=0.32;edge_chroma=0.00;edge_dark=0.00
1601939743040,,Wholesale Knit Slip-On Walking Shoes Toe Cap Casual Sneakers with Lace Detail Factory Supply Model R1811,1,https://sc04.alicdn.com/kf/S4395f9b510a04947a73a07d5788f12d1d.jpg,REVIEW,主体占画布偏小(0.33)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\a43b182a2cda1bae18c2e361f93291ce81a574b8.jpg,border_var=5.0;occupancy=0.33;edge_chroma=0.00;edge_dark=0.00
1601939683302,,Custom Logo Knit Slip-On Walking Shoes Toe Cap Casual Sneakers with Lace Detail OEM ODM Private Label Model R1811,1,https://sc04.alicdn.com/kf/Se54a85c939df44acaaa02e1707a7cd8es.jpg,REVIEW,主体占画布偏小(0.34)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\e06719ea0e0f60328a3e8434cbf0de679e3eeb32.jpg,border_var=11.7;occupancy=0.34;edge_chroma=0.02;edge_dark=0.00
1601939669411,,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,1,https://sc04.alicdn.com/kf/S1a816e4603434ca9af721c86860bd4a2B.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\ea3f2354d395cbf2996eb4b7a30b6f5849b2d886.jpg,border_var=5.0;occupancy=0.39;edge_chroma=0.00;edge_dark=0.00
1601939658415,,Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear Model A507,1,https://sc04.alicdn.com/kf/S77e0dfcf3eda4fb293e809cce6b4ae40I.jpg,REVIEW,主体占画布偏小(0.29)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\0a008e68beff779368dc70e55b3adc0eeeb36fba.jpg,border_var=11.0;occupancy=0.29;edge_chroma=0.00;edge_dark=0.03
1601939608686,,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,1,https://sc04.alicdn.com/kf/S31622e44effa48d59a08c5e82f30b487W.jpg,REVIEW,主体占画布偏小(0.34)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\1950503bf52286755556b06fc5d2720a7c7ed30f.jpg,border_var=11.7;occupancy=0.34;edge_chroma=0.00;edge_dark=0.00
1601939638522,,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,1,https://sc04.alicdn.com/kf/Sfad0738693904e44820340239db81f2bH.jpg,REVIEW,主体占画布偏小(0.31)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\afdbd35a6cbb448601f38fc58e9a35d58efbdcde.jpg,border_var=11.0;occupancy=0.31;edge_chroma=0.00;edge_dark=0.01
1601939619687,,Wholesale Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model T55836,1,https://sc04.alicdn.com/kf/S22f063e5991746d18ced08852f59cb4a3.jpg,REVIEW,主体占画布偏小(0.31)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\ab1f7a432a911032db1b43c36f0ca8c7b2e34feb.jpg,border_var=5.0;occupancy=0.31;edge_chroma=0.01;edge_dark=0.01
1601939736061,,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model T55836,1,https://sc04.alicdn.com/kf/Se55a38db0443412a829fce9f98cea790n.png,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\06d9cae2194523d4ea4505d02732e063bf55956a.jpg,border_var=0.0;occupancy=0.48;edge_chroma=0.08;edge_dark=0.06
1601939650458,,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,1,https://sc04.alicdn.com/kf/S4d7caa4cf0ce44d2870e1f8d3c9ae332o.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\5a9ae22526e2ab49c763774eaa4a5233726401f7.jpg,border_var=5.0;occupancy=0.38;edge_chroma=0.00;edge_dark=0.00
1601939681367,,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,1,https://sc04.alicdn.com/kf/Sdf5e56347dd14f9cab65d691fe621560m.jpg,REVIEW,主体占画布偏小(0.35)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\3fa823761dc9e4ec1d9b8e967a57374db0aac6c2.jpg,border_var=11.0;occupancy=0.35;edge_chroma=0.00;edge_dark=0.01
1601939606805,,Custom Logo Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail OEM ODM Private Label Footwear Supplier Model M8506,1,https://sc04.alicdn.com/kf/Saab4281be8054defb796abe52bfb6826C.png,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\a8f24bbdbaf0bc253acb7966a09a24ada2cc9b90.jpg,border_var=0.0;occupancy=0.57;edge_chroma=0.00;edge_dark=0.05
1601939634522,,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,1,https://sc04.alicdn.com/kf/S149e16e176ee4847baf262d3be98803fY.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\19bf9c93855cb02be7e472578e595402eef8cdf7.jpg,border_var=5.0;occupancy=0.48;edge_chroma=0.00;edge_dark=0.00
1601939666421,,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,1,https://sc04.alicdn.com/kf/Sa9ea974bdbe14b5684c52680c0a7ec7eS.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\2c15f240477e45cdadb92b70f926d9f851dfdf22.jpg,border_var=0.0;occupancy=0.36;edge_chroma=0.00;edge_dark=0.00
1601939589876,,Wholesale Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers Factory Supply Model R1601,1,https://sc04.alicdn.com/kf/S131c1295cf36499b8d244c05a4bddfd7l.jpg,REVIEW,主体占画布偏小(0.34)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\6e605de7d22ce794d2a02a6daf12cf8f10c8dd61.jpg,border_var=0.0;occupancy=0.34;edge_chroma=0.00;edge_dark=0.01
1601939606803,,Custom Logo Men's Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A002,1,https://sc04.alicdn.com/kf/S02841e5087294d3da7d1abb9abb8e103G.jpg,REVIEW,主体占画布偏小(0.35)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\1e42e8ca6f853c0267adfec121a35c782d50f850.jpg,border_var=0.0;occupancy=0.35;edge_chroma=0.00;edge_dark=0.00
1601939573998,,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,1,https://sc04.alicdn.com/kf/S1a45962f577843dd86c3c83957066da1o.jpg,REVIEW,主体占画布偏小(0.32)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\c7d4adea3dc293cfde77fcb0410143c0bfec679c.jpg,border_var=11.7;occupancy=0.32;edge_chroma=0.00;edge_dark=0.04
1601939734070,,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,1,https://sc04.alicdn.com/kf/Scdca3ff583db47b5aa2ca95935320413Q.jpg,REVIEW,主体占画布偏小(0.23)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\d7f1c4bc6f03e66999bf6e8de39bbf13be08a21f.jpg,border_var=11.0;occupancy=0.23;edge_chroma=0.00;edge_dark=0.02
1601939661419,,Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1026,1,https://sc04.alicdn.com/kf/S5d699a70ce1a4b3e9836b2d848e512f8Z.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\34e6dd73353fc56a0d9040b7f0ed4ed629c23be8.jpg,border_var=11.0;occupancy=0.39;edge_chroma=0.00;edge_dark=0.03
1601939675350,,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,1,https://sc04.alicdn.com/kf/S1c33c649e3534938b4fc0a194fd89bb4W.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\f7a7cd295304b25b2e2a4a5a06a28e1e6d342bb1.jpg,border_var=5.0;occupancy=0.40;edge_chroma=0.00;edge_dark=0.02
1601939721165,,,1,,NO_MAIN_IMAGE,无主图,,
1601939625569,,,1,,NO_MAIN_IMAGE,无主图,,
1601939659415,,,1,,NO_MAIN_IMAGE,无主图,,
1601939628529,,Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1009,1,https://sc04.alicdn.com/kf/S5c84eb5fb507491fb5c7cff9fe3d29f33.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\33d94dfb671249d4ed9cf8f83830b38281f7eb1c.jpg,border_var=11.0;occupancy=0.44;edge_chroma=0.00;edge_dark=0.00
1601939711161,,Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers for Travel Commuting and Daily Wear Model L0017,1,https://sc04.alicdn.com/kf/S21c13812797a4937bc2e09f245728757O.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\542067f22de12a77edd57aba87f19a918d6bd699.jpg,border_var=11.0;occupancy=0.36;edge_chroma=0.00;edge_dark=0.01
1601939585913,,Wholesale Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers Factory Supply Model L0017,1,https://sc04.alicdn.com/kf/Sbbd44861e28d4389aa80d96fb773a633M.jpg,REVIEW,主体占画布偏小(0.35)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\fa426b0cd2cfa963aaeb8c98c3066d7095b7252d.jpg,border_var=5.0;occupancy=0.35;edge_chroma=0.00;edge_dark=0.02
1601939660427,,Wholesale Breathable Knit Lace-Up Walking Shoes Lightweight Chunky EVA Sole Casual Sneakers Factory Supply Model M8811,1,https://sc04.alicdn.com/kf/Sde6d479adaa04057be6ece73e8587fdcV.jpg,REVIEW,主体占画布偏小(0.35)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\fcdac59c2485f75672867fb3333a51a3cd0d02e7.jpg,border_var=5.0;occupancy=0.35;edge_chroma=0.00;edge_dark=0.00
1601939701201,,Custom Logo Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers OEM ODM Private Label Model L0017,1,https://sc04.alicdn.com/kf/Sbd763c79b11941d89e5c1c841f84ca41W.jpg,REVIEW,主体占画布偏小(0.35)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\48afca6a16973110d07753422924297285fd212d.jpg,border_var=11.7;occupancy=0.35;edge_chroma=0.00;edge_dark=0.01
1601939655430,,Breathable Knit Lace-Up Walking Shoes Chunky EVA Sole Sneakers for Daily Walking and Seasonal Collections Model M8811,1,https://sc04.alicdn.com/kf/Sa4eba7356a9543a78cb76cba875bedb97.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\4b1e072662ccf4ad02146bf8cebc8c9366cddd3e.jpg,border_var=11.0;occupancy=0.35;edge_chroma=0.00;edge_dark=0.00
1601939735063,,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight Chunky EVA Sole Casual Sneakers OEM ODM Private Label Model M8811,1,https://sc04.alicdn.com/kf/Sa59bdad18b75431f8b14fc31c4544466m.jpg,REVIEW,主体占画布偏小(0.33)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\634e39f65f5e999603a34a075b2eac0026da6588.jpg,border_var=11.7;occupancy=0.33;edge_chroma=0.00;edge_dark=0.03
1601939599850,,Wholesale Summer Hollow Knit Lace-Up Walking Shoes Breathable Lightweight Casual Sneakers EVA Sole Factory Supply Model A503,1,https://sc04.alicdn.com/kf/Sf754005cb34340c988c7899ff01609c3z.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\0b284e30e3ede043d888b8daa157425d4daad2ef.jpg,border_var=5.0;occupancy=0.40;edge_chroma=0.00;edge_dark=0.03
1601939712176,,Summer Hollow Knit Lace-Up Walking Shoes Breathable Lightweight Casual Sneakers EVA Sole for Daily Walking Model A503,1,https://sc04.alicdn.com/kf/S872a2b969b664ae3b8ae28a932f422fbx.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\ed1c8c44a3896a870619d29fa85b4f644fe90a8d.jpg,border_var=11.0;occupancy=0.38;edge_chroma=0.00;edge_dark=0.00
1601939626612,,Wholesale Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole Factory Supply Model A502,1,https://sc04.alicdn.com/kf/Sa96b25bc672943f1889c8185237db57eu.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\735db6cc71fd835061bb83ca01651ad31ac468d3.jpg,border_var=5.0;occupancy=0.37;edge_chroma=0.00;edge_dark=0.02
1601939631570,,Custom Logo Summer Hollow Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole OEM ODM Private Label Model A503,1,https://sc04.alicdn.com/kf/S4be83b9fa2784915bdd406a820ac56c69.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\79d641408db711539a7f04680efc4316a2a5e14a.jpg,border_var=11.7;occupancy=0.40;edge_chroma=0.00;edge_dark=0.00
1601939700200,,Custom Logo Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole OEM ODM Private Label Model A502,1,https://sc04.alicdn.com/kf/S04320ccc849740508b7555defa7d0243P.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\14553c0f170d6d029e4eba142c2c8d4d177c7017.jpg,border_var=11.7;occupancy=0.52;edge_chroma=0.00;edge_dark=0.03
1601939738037,,Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole for Travel Commuting and Daily Wear Model A502,1,https://sc04.alicdn.com/kf/S6320cbc4c82c4db48e7e6024e94fe150J.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\fff0c7d44bdfb6b88e15a2ea5b24906ff58279c1.jpg,border_var=11.0;occupancy=0.37;edge_chroma=0.00;edge_dark=0.00
1601939663432,,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,1,https://sc04.alicdn.com/kf/H009f34e6444e4287b232971111639567E.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\60c270edfca2b641b67e696c1761314bd8ca1e30.jpg,border_var=0.0;occupancy=0.41;edge_chroma=0.00;edge_dark=0.01
1601939585904,,Wholesale Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers Factory Supply Model R1218,1,https://sc04.alicdn.com/kf/S065fbe5f36664b41a40a6ed7ce5badbaI.jpg,REVIEW,主体占画布偏小(0.33)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\f3dee233285303770f4a7f278e85acb7c9f86ef7.jpg,border_var=5.0;occupancy=0.33;edge_chroma=0.00;edge_dark=0.00
1601939665367,,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,1,https://sc04.alicdn.com/kf/H1b4f1453f0014cd6af50d1b86a03bbb7y.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\c39dece09b69d6992b8260a3230ee4bfb7a67f9c.jpg,border_var=0.0;occupancy=0.42;edge_chroma=0.00;edge_dark=0.00
1601939654418,,Wholesale Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole Factory Supply Model BQ002,1,https://sc04.alicdn.com/kf/S946b13a88ec64d499ad7471fca196998d.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\e5a9d0038ed77bbad75cbb9ffdc2010b626e686c.jpg,border_var=5.0;occupancy=0.36;edge_chroma=0.00;edge_dark=0.00
1601939614689,,Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole for Travel Commuting and Daily Walking Model BQ002,1,https://sc04.alicdn.com/kf/Sd6a1a4a8d946438883e234df5c752570j.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\2baa29b06ea5ecb8b31f7aa175ada86f16252c12.jpg,border_var=11.0;occupancy=0.45;edge_chroma=0.00;edge_dark=0.02
1601939635505,,Custom Logo Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole OEM ODM Private Label Footwear Supplier Model BQ002,1,https://sc04.alicdn.com/kf/S13d76f3ab5ff4172851a85f7b8b8a308W.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\3de20cbc0ef745fe89185d5676b5d16ce5b20e0e.jpg,border_var=11.7;occupancy=0.54;edge_chroma=0.00;edge_dark=0.03
1601939707196,,,1,,NO_MAIN_IMAGE,无主图,,
1601939727104,,Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole for Travel Commuting and Daily Walking Model BQ001,1,https://sc04.alicdn.com/kf/S89f57d0183e54b7bb9ba641e5abe4e6fD.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\0b60137c622cb7b2921eb9f10a6d84410f0f66e4.jpg,border_var=11.0;occupancy=0.46;edge_chroma=0.00;edge_dark=0.03
1601939572948,,Custom Logo Breathable Knit Slip-On Wide Toe Box Walking Shoes Lightweight EVA Sole OEM ODM Private Label Model BQ001,1,https://sc04.alicdn.com/kf/Se543cacc99e94062ae641dd26506e58dy.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\7cf7004f8163b195a4a9b63217611ec4e0f68cab.jpg,border_var=0.0;occupancy=0.50;edge_chroma=0.00;edge_dark=0.05
10000044021584,,2026 New Kids Slip-On Walking Shoes 201 Solid Mesh Lining Spring Autumn Breathable Lightweight Chunky Sole Sneakers OEM ODM,1,https://sc04.alicdn.com/kf/H06159c979e004d89af13a2e613331181k.jpg,REVIEW,主体占画布偏小(0.35)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\fc7b8f00b8f08e5fbc7c65fce7ca0fbdc604bfe6.jpg,border_var=0.0;occupancy=0.35;edge_chroma=0.00;edge_dark=0.00
10000047216427,,,1,,NO_MAIN_IMAGE,无主图,,
10000043991998,,2026 New Striped Knit Slip-On Walking Shoes Ribbed Upper Breathable Chunky Sole Sneakers Spring Autumn Mesh Lining OEM ODM,1,https://sc04.alicdn.com/kf/H6427585a58b842159b90747cc640b7567.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\f0d0a78cb47565380e66088ce468e6c1225fc36d.jpg,border_var=0.0;occupancy=0.36;edge_chroma=0.00;edge_dark=0.00
1601924732369,,Wholesale Knit Lace-Up Chunky Sole Walking Shoes EVA Cushion Casual Sneakers with Mesh Lining and Fleece Option,1,https://sc04.alicdn.com/kf/Hf3c4ad50bb994e948b1c39fe518a7290l.jpg,REVIEW,主体占画布偏小(0.32)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\56073e34b6734c5c2573dabcd809c43a4d07bb17.jpg,border_var=0.0;occupancy=0.32;edge_chroma=0.00;edge_dark=0.00
1601924347721,,Wholesale Knit Lace-Up Casual Shoes with Mesh Lining Rubber Toe Cap EVA Midsole & Outsole Fleece Option-Walking Sneakers,1,https://sc04.alicdn.com/kf/Hea297c1a27954f1196207b58a86beef8s.jpg,REVIEW,"边缘存在强色/深色图形(chroma=0.40,dark=0.03)，疑似非纯净商品主图",C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\bebb0fcfad8e9f5f2609f5fd54240c36bbd65a0d.jpg,border_var=0.0;occupancy=0.83;edge_chroma=0.40;edge_dark=0.03
1601825160204,,Wholesale Stretch Fabric Breathable Mesh Lining Low Top Lace-Up Walking Sneakers R1601 Toe Cap Lightweight Casual OEM ODM,1,https://sc04.alicdn.com/kf/Hf29e6087ab4b4d379c6b3cd06deb12a4B.jpg,REVIEW,主体占画布偏小(0.34)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\3c46cc3ec1392a6f53f11f8f8be95e3ff41c370c.jpg,border_var=0.0;occupancy=0.34;edge_chroma=0.00;edge_dark=0.01
1601839073314,,Wholesale Spring Summer Breathable Mesh Solid Color Hollow Knit Elastic Lace Slip-On Walking Shoes A218 Lightweight Casual,1,https://sc04.alicdn.com/kf/S24fc54fc8d7d405b8130ad3b39812ff68.jpg,REVIEW,主体占画布偏小(0.32)，需人工确认点击辨识度,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\c7244f2899fd97f57449ed2fef581e7953b307ec.jpg,border_var=0.0;occupancy=0.32;edge_chroma=0.00;edge_dark=0.00
1601825021825,,Wholesale Solid Spring Summer Breathable Mesh Athletic Walking Shoes L1009 Stretch Fabric Upper Thick Sole Lightweight Cushion,1,https://sc04.alicdn.com/kf/H5fa1ebad6c094505b2cdeade66418c10j.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\9ea64b35dd05f276072749fd82790a3d754bc17e.jpg,border_var=0.0;occupancy=0.40;edge_chroma=0.00;edge_dark=0.02
10000047196608,,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,1,https://sc04.alicdn.com/kf/S7f7c52078e2e41c3a888a75e9dd658988.jpg,PASS_HEURISTIC,,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\主图视觉二次筛查_2026-09-04\cache\782fb8358e47803e4f92e7ad9dd919380cf37ad1.jpg,border_var=0.0;occupancy=0.36;edge_chroma=0.00;edge_dark=0.00
