productId,encryptedProductId,apiReadOk,apiReadError,title,modelNumber,categoryId,categoryName,status,display,mainImageCount,skuColorCount,skuColors,skuSizeCount,skuSizes,skuTotalCount,detailType,productDetailImageCount,companyImageCount,video,fobMinPrice,fobMaxPrice,currency,moq,unit,leadTime100Pairs,package,badUrlCount,badUrls,url,gmtModified
1601939697271,AAHfjmk4AOWGex-cDVm7jemU,True,,Quilted Knit Lace-Up Walking Shoes Casual Shoes for Daily Walking and Casual Wear Model A008,BQ017-R1 / A008,201334413,,approved,Y,6,4,White | Grey | All Black | Black White,11,43 | 44 | 41 | 42 | 39 | 40 | 37 | 38 | 35 | 36 | 45,44,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Quilted-Knit-Lace-Up-Walking-Shoes_1601939697271.html,2026-09-04 23:55:52
1601939593839,AAHKjmk4AOWGex-cDVm7jF2M,True,,Custom Logo Quilted Knit Lace-Up Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A008,BQ017-O1 / A008,201334413,,approved,Y,6,4,All Black | Black White | White | Grey,11,45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 35,44,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Quilted-Knit-Lace-Up_1601939593839.html,2026-09-04 23:39:13
1601939608691,AAGEjmk4AOWGex-cDVm7jJOQ,True,,Wholesale Girls' Knit Slip-On Walking Shoes Casual School Shoes Factory Supply Model 201,BQ016-W1 / 201,201334413,,approved,Y,6,3,Zebra Stripe | Pink | Black,10,40 | 38 | 39 | 36 | 37 | 34 | 35 | 32 | 33 | 31,30,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Girls-Knit-Slip-On-Walking_1601939608691.html,2026-09-04 23:40:56
1601939633580,AAEijmk4AOWGex-cDVm7jPJP,True,,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,BQ016-O1 / 201,201334413,,approved,Y,6,3,Black | Zebra Stripe | Pink,10,37 | 38 | 35 | 36 | 33 | 34 | 31 | 32 | 39 | 40,30,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Girls-Knit-Slip-On_1601939633580.html,2026-09-04 23:43:39
1601939691301,AAH4jmk4AOWGex-cDVm7jdDG,True,,Girls' Breathable Light Weight Knit Slip-On Walking Shoes Casual School Shoes for Daily Use Model 201,BQ016-R1 / 201,201334413,,approved,Y,6,3,Pink | Black | Zebra Stripe,10,31 | 40 | 33 | 32 | 37 | 36 | 39 | 38 | 35 | 34,30,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Girls-Breathable-Light-Weight-Knit-Slip_1601939691301.html,2026-09-04 23:54:26
1601939747001,AAHwjmk4AOWGex-cDVm7irda,True,,Knit Slip-On Walking Shoes Toe Cap Casual Sneakers with Lace Detail for Autumn Winter Walking and Casual Wear Model R1811,BQ015-R1 / R1811,201334413,,approved,Y,6,3,Black White | Black | Grey White,11,36 | 37 | 38 | 39 | 43 | 44 | 45 | 35 | 40 | 41 | 42,33,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Knit-Slip-On-Walking-Shoes-Toe_1601939747001.html,2026-09-05 00:04:24
1601939743040,AAGojmk4AOWGex-cDVm7iqaj,True,,Wholesale Knit Slip-On Walking Shoes Toe Cap Casual Sneakers with Lace Detail Factory Supply Model R1811,BQ015-W1 / R1811,201334413,,approved,Y,6,3,Grey White | Black White | Black,11,36 | 35 | 45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Slip-On-Walking-Shoes_1601939743040.html,2026-09-05 00:03:51
1601939683302,AAGXjmk4AOWGex-cDVm7jbAF,True,,Custom Logo Breathable Lightweight Knit Slip-On Walking Shoes Toe Casual Sneakers Lace Detail OEM ODM Private Label Model R1811,BQ015-O1 / R1811,201334413,,approved,Y,6,3,Black | Grey White | Black White,11,41 | 42 | 43 | 44 | 37 | 38 | 39 | 40 | 45 | 35 | 36,33,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Lightweight-Knit-Slip_1601939683302.html,2026-09-04 23:53:50
1601939669411,AAEojmk4AOWGex-cDVm7jYZA,True,,Wholesale Knit Slip-On Walking Shoes Casual Sneakers Factory Supply Model A507,BQ014-W1 / A507,201334413,,approved,Y,6,3,Black | Black White | White,11,43 | 44 | 45 | 39 | 40 | 41 | 42 | 35 | 36 | 37 | 38,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Slip-On-Walking-Shoes_1601939669411.html,2026-09-04 23:52:19
1601939658415,AAF_jmk4AOWGex-cDVm7jVFM,True,,Breathable Light Weight Knit Slip-On Walking Shoes Casual Sneakers for Travel Commuting and Daily Wear All Seasons Model A507,BQ014-R1 / A507,201334413,,approved,Y,6,3,Black | Black White | White,11,42 | 43 | 44 | 45 | 38 | 39 | 40 | 41 | 35 | 36 | 37,33,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Breathable-Light-Weight-Knit-Slip-On_1601939658415.html,2026-09-04 23:45:16
1601939608686,AAGBjmk4AOWGex-cDVm7jJON,True,,Custom Logo Knit Slip-On Walking Shoes Casual Sneakers OEM ODM Private Label Footwear Supplier Model A507,BQ014-O1 / A507,201334413,,approved,Y,6,3,White | Black | Black White,11,35 | 36 | 45 | 43 | 44 | 41 | 42 | 39 | 40 | 37 | 38,33,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Knit-Slip-On-Walking_1601939608686.html,2026-09-04 23:40:40
1601939638522,AAEKjmk4AOWGex-cDVm7jQ8Z,True,,Knit Slip-On Walking Shoes Casual Shoes for Travel Commuting and Daily Wear Model T55836,BQ013-R1 / T55836,201334413,,approved,Y,6,3,Wine Red | Grey | Black,11,36 | 35 | 45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37,33,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Knit-Slip-On-Walking-Shoes-Casual_1601939638522.html,2026-09-04 23:44:11
1601939619687,AAGdjmk4AOWGex-cDVm7jLiE,True,,Wholesale Breathable Light Weight Knit Slip-On Walking Shoes Casual Factory Supply Model T55836,BQ013-W1 / T55836,201334413,,approved,Y,6,3,Grey | Black | Wine Red,11,45 | 43 | 44 | 41 | 42 | 39 | 40 | 37 | 38 | 35 | 36,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Light-Weight-Knit-Slip_1601939619687.html,2026-09-04 23:42:07
1601939736061,AAH_jmk4AOWGex-cDVm7ioIe,True,,Custom Logo Breathable Light Weight Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model T55836,BQ013-O1 / T55836,201334413,,approved,Y,6,3,Wine Red | Grey | Black,11,41 | 42 | 43 | 44 | 37 | 38 | 39 | 40 | 35 | 36 | 45,33,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Light-Weight-Knit_1601939736061.html,2026-09-05 00:03:03
1601939650458,AAELjmk4AOWGex-cDVm7jTB5,True,,Wholesale Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail Factory Supply Model M8506,BQ012-W1 / M8506,201334413,,approved,Y,6,3,Black White | Black Black | Red White,6,43 | 42 | 39 | 44 | 41 | 40,18,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Slip-On-Walking-Shoes_1601939650458.html,2026-09-04 23:44:46
1601939681367,AAHNjmk4AOWGex-cDVm7jbe0,True,,Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail for Men's Daily Walking and Casual Wear Model M8506,BQ012-R1 / M8506,201334413,,approved,Y,6,3,Red White | Black Black | Black White,6,42 | 43 | 44 | 39 | 40 | 41,18,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Knit-Slip-On-Walking-Shoes-Chunky_1601939681367.html,2026-09-04 23:53:30
1601939606805,AAHhjmk4AOWGex-cDVm7jIr2,True,,Custom Logo Knit Slip-On Walking Shoes Chunky Casual Shoes with Lace Detail OEM ODM Private Label Footwear Supplier Model M8506,BQ012-O1 / M8506,201334413,,approved,Y,6,3,Red White | Black Black | Black White,6,44 | 43 | 40 | 39 | 42 | 41,18,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Knit-Slip-On-Walking_1601939606805.html,2026-09-04 23:40:12
1601939634522,AAGYjmk4AOWGex-cDVm7jP65,True,,Wholesale Men's Knit Slip-On Walking Shoes Casual Shoes Factory Supply Model A002,BQ011-W1 / A002,201334413,,approved,Y,6,3,Light Grey | Grey White | Grey Black,7,45 | 43 | 44 | 41 | 42 | 39 | 40,21,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Men-s-Knit-Slip-On_1601939634522.html,2026-09-04 23:43:42
1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,True,,Men's Breathable Light Weight Knit Slip-On Walking Shoes with Cushioned Midsole for Commuting and Daily Walking Model A002,BQ011-R1 / A002,201334413,,approved,Y,6,3,Grey Black | Light Grey | Grey White,7,41 | 40 | 39 | 45 | 44 | 43 | 42,21,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Men-s-Breathable-Light-Weight-Knit_1601939666421.html,2026-09-04 23:46:44
1601939589876,AAFFjmk4AOWGex-cDVm7jE0X,True,,Wholesale Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers Factory Supply Model R1601,BQ010-W1 / R1601,201334413,,approved,Y,6,2,White Sole Black | All Black,11,45 | 35 | 36 | 37 | 41 | 42 | 43 | 44 | 38 | 39 | 40,22,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Stretch-Fabric-Low-Top-Lace_1601939589876.html,2026-09-04 23:38:43
1601939606803,AAHbjmk4AOWGex-cDVm7jIrw,True,,Custom Logo Men's Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A002,BQ011-O1 / A002,201334413,,approved,Y,6,3,Grey Black | Light Grey | Grey White,7,43 | 42 | 45 | 44 | 39 | 41 | 40,21,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Men-s-Knit-Slip_1601939606803.html,2026-09-04 23:39:42
1601939573998,AAH5jmk4AOWGex-cDVm7jAsN,True,,Custom Logo Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Lightweight Casual Sneakers OEM ODM Private Label Model R1601,BQ010-O1 / R1601,201334413,,approved,Y,6,2,All Black | White Sole Black,11,44 | 45 | 40 | 41 | 42 | 43 | 36 | 37 | 38 | 39 | 35,22,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Stretch-Fabric-Low-Top_1601939573998.html,2026-09-04 23:38:06
1601939734070,AAEtjmk4AOWGex-cDVm7innV,True,,Stretch Fabric Low Top Lace-Up Walking Shoes Toe Cap Casual Sneakers for Daily Walking and Casual Streetwear Model R1601,BQ010-R1 / R1601,201334413,,approved,Y,6,2,All Black | White Sole Black,11,35 | 36 | 37 | 38 | 42 | 43 | 44 | 45 | 39 | 40 | 41,22,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Stretch-Fabric-Low-Top-Lace-Up_1601939734070.html,2026-09-05 00:02:34
1601939661419,AAHPjmk4AOWGex-cDVm7jWWI,True,,Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Lightweight Casual Sneakers for Everyday Training Model L1026,BQ009-R1 / L1026,201334413,,approved,Y,6,4,All Black | Mint Green | Orange | Black White,11,45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 35,44,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Breathable-Mesh-Lace-Up-Athletic-Walking_1601939661419.html,2026-09-04 23:46:05
1601939675350,AAG2jmk4AOWGex-cDVm7jZ81,True,,Wholesale Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1026,BQ009-W1 / L1026,201334413,,approved,Y,6,4,All Black | Mint Green | Orange | Black White,11,40 | 39 | 42 | 41 | 36 | 35 | 38 | 37 | 43 | 45 | 44,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Mesh-Athletic-Walking-Shoes_1601939675350.html,2026-09-04 23:52:50
1601939721165,AAFZjmk4AOWGex-cDVm7ikwu,False,"{""returncode"": 2, ""response_error"": {""type"": ""ISV"", ""code"": ""ApiCallLimit"", ""msg"": ""Api access frequency exceeds the limit. this ban will last 1 seconds"", ""request_id"": ""213c932b17885406998864546"", ""_trace_id_"": ""210141f717885406997428770e0d1e""}, ""_stderr_tail"": """", ""_stdout_tail"": ""{\n  \""error_response\"": {\n    \""type\"": \""ISV\"",\n    \""code\"": \""ApiCallLimit\"",\n    \""msg\"": \""Api access frequency exceeds the limit. this ban will last 1 seconds\"",\n    \""request_id\"": \""213c932b17885406998864546\"",\n    \""_trace_id_\"": \""210141f717885406997428770e0d1e\""\n  }\n}\n""}",Custom Logo Breathable Mesh Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1026,BQ009-O1 / L1026,,,approved,Y,,,,,,,UNRESOLVED,,,not returned by product.list/get,,,,,,,not returned by product.list/get,,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Mesh-Athletic-Walking_1601939721165.html,
1601939625569,AAG0jmk4AOWGex-cDVm7jNGC,True,,Wholesale Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers Factory Supply Model L1009,BQ008-W1 / L1009,201334413,,approved,Y,6,4,Grey Green | Black White | All Black | White Black,10,41 | 42 | 43 | 44 | 37 | 38 | 39 | 40 | 45 | 36,40,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Mesh-Lace-Up-Athletic_1601939625569.html,2026-09-04 23:42:28
1601939659415,AAEzjmk4AOWGex-cDVm7jV10,True,,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,BQ008-O1 / L1009,201334413,,approved,Y,6,4,Black White | All Black | White Black | Grey Green,10,36 | 43 | 44 | 45 | 39 | 40 | 41 | 42 | 37 | 38,40,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Mesh-Lace-Up_1601939659415.html,2026-09-04 23:45:36
1601939628529,AAHZjmk4AOWGex-cDVm7jOYS,True,,Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers for Athletic Walking and Everyday Training Model L1009,BQ008-R1 / L1009,201334413,,approved,Y,6,4,All Black | White Black | Grey Green | Black White,10,42 | 41 | 40 | 39 | 38 | 37 | 36 | 45 | 44 | 43,40,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Breathable-Mesh-Lace-Up-Athletic-Walking_1601939628529.html,2026-09-04 23:43:05
1601939711161,AAFcjmk4AOWGex-cDVm7iiNa,True,,Knit Elastic Lace Slip-On Walking Shoes Breathable Lightweight Foam Sole Casual Sneakers Travel Commuting Daily Wear Model L0017,BQ007-R1 / L0017,201334413,,approved,Y,6,5,Black White | All Black | White | Orange | White Khaki,11,45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 35,55,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Knit-Elastic-Lace-Slip-On-Walking_1601939711161.html,2026-09-04 23:58:06
1601939585913,AAG3jmk4AOWGex-cDVm7jDya,True,,Wholesale Knit Elastic Lace Slip-On Walking Shoes Breathable Lightweight Foam Sole Casual Sneakers All Seasons Factory Supply,BQ007-W1 / L0017,201334413,,approved,Y,6,5,Orange | White Khaki | White | Black White | All Black,11,45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 35,55,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Elastic-Lace-Slip-On_1601939585913.html,2026-09-04 23:38:34
1601939660427,AAEjjmk4AOWGex-cDVm7jVlo,True,,Wholesale Breathable Knit Lace-Up Walking Shoes Lightweight Chunky EVA Sole Casual Sneakers Factory Supply Model M8811,BQ006-W1 / M8811,201334413,,approved,Y,6,7,White Grey | White Green | Black White | All White | All Black | White Pink | White Purple,11,35 | 45 | 36 | 37 | 44 | 42 | 41 | 43 | 40 | 38 | 39,67,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Knit-Lace-Up-Walking_1601939660427.html,2026-09-04 23:52:03
1601939701201,AAEOjmk4AOWGex-cDVm7jfoy,True,,Custom Logo Knit Elastic Lace Slip-On Walking Shoes Lightweight Foam Sole Casual Sneakers OEM ODM Private Label Model L0017,BQ007-O1 / L0017,201334413,,approved,Y,6,5,All Black | White | Orange | White Khaki | Black White,11,37 | 38 | 39 | 40 | 44 | 45 | 35 | 36 | 41 | 42 | 43,55,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Knit-Elastic-Lace-Slip_1601939701201.html,2026-09-04 23:56:22
1601939655430,AAETjmk4AOWGex-cDVm7jUzl,True,,Breathable Knit Lace-Up Walking Shoes Chunky EVA Sole Sneakers for Daily Walking and Seasonal Collections Model M8811,BQ006-R1 / M8811,201334413,,approved,Y,6,7,All White | All Black | White Grey | Black White | White Pink | White Purple | White Green,11,43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 35 | 45 | 44,67,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Breathable-Knit-Lace-Up-Walking-Shoes_1601939655430.html,2026-09-04 23:45:17
1601939735063,AAHYjmk4AOWGex-cDVm7ioX0,True,,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight Chunky EVA Sole Casual Sneakers OEM ODM Private Label Model M8811,BQ006-O1 / M8811,201334413,,approved,Y,6,7,White Pink | White Purple | White Grey | All Black | Black White | White Green | All White,11,39 | 40 | 35 | 36 | 37 | 38 | 45 | 41 | 42 | 43 | 44,67,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Knit-Lace-Up_1601939735063.html,2026-09-05 00:02:42
1601939599850,AAFgjmk4AOWGex-cDVm7jHYJ,True,,Wholesale Summer Hollow Knit Lace-Up Walking Shoes Breathable Lightweight Casual Sneakers EVA Sole Factory Supply Model A503,BQ005-W1 / A503,201334413,,approved,Y,6,4,White | Pink | Grey | Black,11,45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 35,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Summer-Hollow-Knit-Lace-Up_1601939599850.html,2026-09-04 23:39:23
1601939712176,AAFhjmk4AOWGex-cDVm7ii9T,True,,Summer Hollow Knit Lace-Up Regular Fit Toe Walking Shoes Breathable Lightweight Casual Sneakers EVA Sole for Daily Walking A503,BQ005-R1 / A503,201334413,,approved,Y,6,4,Pink | White | Grey | Black,11,45 | 35 | 36 | 37 | 41 | 42 | 43 | 44 | 38 | 39 | 40,44,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Summer-Hollow-Knit-Lace-Up-Regular_1601939712176.html,2026-09-04 23:58:50
1601939626612,AAHVjmk4AOWGex-cDVm7jN2X,True,,Wholesale Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole Factory Supply Model A502,BQ004-W1 / A502,201334413,,approved,Y,6,5,All Black | Light Blue | Grey Black | Black White | Orange Black,11,45 | 42 | 41 | 44 | 43 | 38 | 37 | 40 | 39 | 35 | 36,55,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Lightweight-Knit-Lace-Up-Walking_1601939626612.html,2026-09-04 23:43:03
1601939631570,AAH8jmk4AOWGex-cDVm7jOox,True,,Custom Logo Summer Hollow Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole OEM ODM Private Label Model A503,BQ005-O1 / A503,201334413,,approved,Y,6,4,White | Pink | Grey | Black,11,44 | 45 | 42 | 43 | 40 | 41 | 38 | 39 | 36 | 37 | 35,44,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Summer-Hollow-Knit-Lace_1601939631570.html,2026-09-04 23:43:13
1601939700200,AAHrjmk4AOWGex-cDVm7jf4L,True,,Custom Logo Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole OEM ODM Private Label Model A502,BQ004-O1 / A502,201334413,,approved,Y,6,5,Light Blue | Grey Black | Black White | All Black | Orange Black,11,35 | 36 | 37 | 38 | 42 | 43 | 44 | 45 | 39 | 40 | 41,55,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Lightweight-Knit-Lace-Up_1601939700200.html,2026-09-04 23:56:29
1601939738037,AAE_jmk4AOWGex-cDVm7iopW,True,,Lightweight Knit Lace-Up Walking Shoes Breathable Casual Sneakers EVA Sole for Travel Commuting and Daily Wear Model A502,BQ004-R1 / A502,201334413,,approved,Y,6,5,All Black | Black White | Orange Black | Light Blue | Grey Black,11,45 | 43 | 44 | 41 | 42 | 39 | 40 | 37 | 38 | 35 | 36,55,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Lightweight-Knit-Lace-Up-Walking-Shoes_1601939738037.html,2026-09-05 00:03:20
1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,True,,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,BQ003-R1 / R1218,201334413,,approved,Y,6,5,All Black | Black White | White | Pink | Grey,11,42 | 43 | 44 | 45 | 38 | 39 | 40 | 41 | 35 | 36 | 37,55,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Breathable-Knit-Lace-Up-Walking-Shoes_1601939663432.html,2026-09-04 23:46:06
1601939585904,AAGwjmk4AOWGex-cDVm7jDyT,True,,Wholesale Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers Factory Supply Model R1218,BQ003-W1 / R1218,201334413,,approved,Y,6,5,Pink | Grey | White | All Black | Black White,11,40 | 39 | 38 | 37 | 36 | 35 | 45 | 44 | 43 | 42 | 41,55,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Knit-Lace-Up-Walking_1601939585904.html,2026-09-04 23:38:24
1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,True,,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218 All,BQ003-O1 / R1218,201334413,,approved,Y,6,5,All Black | Black White | Pink | Grey | White,11,41 | 42 | 43 | 44 | 37 | 38 | 39 | 40 | 45 | 35 | 36,55,STRUCTURED,4,5,not returned by product.list/get,9.05,9.45,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Custom-Logo-Breathable-Knit-Lace-Up_1601939665367.html,2026-09-04 23:46:17
1601939654418,AAETjmk4AOWGex-cDVm7jUDx,True,,Wholesale Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole Factory Supply Model BQ002,BQ002-W1 / BQ002,201334413,,approved,Y,6,3,Grey Black | Grey White | Grey Khaki,11,36 | 46 | 45 | 44 | 43 | 42 | 41 | 40 | 39 | 38 | 37,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Lightweight-Knit-Slip-On-Wide_1601939654418.html,2026-09-04 23:44:55
1601939614689,AAGPjmk4AOWGex-cDVm7jKwC,True,,Lightweight Knit Slip-On Wide Toe Box Walking Shoes EVA Sole for Travel Commuting and Daily Walking Model BQ002,BQ002-R1 / BQ002,201334413,,approved,Y,6,3,Grey White | Grey Khaki | Grey Black,11,44 | 43 | 42 | 41 | 40 | 39 | 38 | 37 | 36 | 46 | 45,33,STRUCTURED,4,5,not returned by product.list/get,9.13,9.53,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Lightweight-Knit-Slip-On-Wide-Toe_1601939614689.html,2026-09-04 23:41:20
